"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0F930","2020-02-17 19:00:00","100.000","24.000","1.000","10.300","0.530","1013.500","","0.000","-99.000","-99.000","-99.000","14.300","","9.800",""
"C0I010","2020-02-17 19:00:00","1562.000","254.000","1.800","7.800","0.990","853.400","","5.000","-99.000","-99.000","-99.000","11.300","","7.800",""
"C0R190","2020-02-17 19:00:00","32.000","59.000","0.700","15.800","0.980","1020.300","","2.000","-99.000","-99.000","-99.000","17.200","","12.800",""
"C0E420","2020-02-17 19:00:00","19.000","42.000","4.500","10.300","0.520","1023.900","","0.000","13.000","45.000","","12.700","","9.700",""
"C0W160","2020-02-17 19:00:00","49.000","61.000","13.600","10.400","0.560","1019.500","","0.000","-99.000","-99.000","-99.000","10.400","","9.400",""
"C0I460","2020-02-17 19:00:00","110.000","358.000","2.300","13.500","0.450","1012.300","","0.000","-99.000","-99.000","-99.000","17.000","","10.800",""
"C0A9F0","2020-02-17 19:00:00","35.000","94.000","0.800","11.000","0.560","1027.200","","0.000","-99.000","-99.000","-99.000","13.100","","11.000",""
"C0F9A0","2020-02-17 19:00:00","425.000","268.000","1.400","10.200","0.740","974.600","","0.500","-99.000","-99.000","-99.000","17.000","","8.800",""
"C0O950","2020-02-17 19:00:00","4.000","349.000","1.900","15.000","0.490","1023.500","","0.000","-99.000","-99.000","-99.000","18.300","","12.300",""
"C0M760","2020-02-17 19:00:00","40.000","1.000","2.400","13.800","0.500","1020.900","","0.000","-99.000","-99.000","-99.000","16.200","","11.100",""
"C0AH70","2020-02-17 19:00:00","34.000","67.000","1.400","11.500","0.480","1027.000","","0.000","-99.000","-99.000","-99.000","13.600","","11.400",""
"C0V250","2020-02-17 19:00:00","298.000","162.000","1.200","12.700","0.940","989.100","","9.500","-99.000","-99.000","-99.000","14.700","","9.800",""
"C0U980","2020-02-17 19:00:00","573.000","322.000","1.400","4.100","0.910","963.800","","0.500","-99.000","-99.000","-99.000","8.000","","4.100",""
"C0S740","2020-02-17 19:00:00","289.000","26.000","2.500","10.800","0.970","995.100","","0.000","-99.000","-99.000","-99.000","13.300","","10.800",""
"C0A940","2020-02-17 19:00:00","49.000","53.000","1.600","10.400","0.560","1025.300","","0.000","-99.000","-99.000","-99.000","12.400","","10.100",""
"C0A920","2020-02-17 19:00:00","196.000","71.000","2.000","8.300","0.690","1005.800","","0.000","-99.000","-99.000","-99.000","10.500","","8.100",""
"C0T870","2020-02-17 19:00:00","135.000","0.000","0.000","10.400","0.880","1012.900","","6.000","-99.000","-99.000","-99.000","11.800","","10.000",""
"C0O930","2020-02-17 19:00:00","69.000","294.000","0.300","14.100","0.790","1017.600","","2.000","-99.000","-99.000","-99.000","15.900","","10.800",""
"C0AI40","2020-02-17 19:00:00","37.000","96.000","0.700","11.200","0.520","1026.400","","0.000","-99.000","-99.000","-99.000","12.200","","11.000",""
"C0C460","2020-02-17 19:00:00","482.000","0.000","0.000","5.600","0.680","973.200","","0.500","-99.000","-99.000","-99.000","9.600","","5.600",""
"C0E520","2020-02-17 19:00:00","320.000","246.000","0.900","7.900","0.680","989.200","","0.000","-99.000","-99.000","-99.000","12.600","","7.400",""
"C0T9D0","2020-02-17 19:00:00","7.000","6.000","0.800","11.300","0.710","1028.500","","0.000","-99.000","-99.000","-99.000","14.100","","10.700",""
"C0I390","2020-02-17 19:00:00","1184.000","269.000","1.800","9.300","0.990","892.500","","3.500","-99.000","-99.000","-99.000","12.900","","9.300",""
"C0B020","2020-02-17 19:00:00","86.000","15.000","3.600","10.700","0.610","1018.700","","0.000","8.800","2.000","","11.300","","9.600",""
"CM0170","2020-02-17 19:00:00","106.000","227.000","1.300","13.200","0.540","1014.000","","0.500","-99.000","-99.000","-99.000","16.500","","9.700",""
"C0F860","2020-02-17 19:00:00","2215.000","217.000","2.000","4.800","1.000","783.500","","4.000","-99.000","-99.000","-99.000","9.100","","4.800",""
"C0U890","2020-02-17 19:00:00","116.000","216.000","1.200","8.900","0.830","1018.600","","0.000","-99.000","-99.000","-99.000","12.000","","8.900",""
"C0G800","2020-02-17 19:00:00","15.000","25.000","5.400","11.500","0.540","1023.800","","0.000","12.100","44.000","","14.500","","10.500",""
"C0F850","2020-02-17 19:00:00","379.000","26.000","0.400","9.400","0.640","980.500","","0.500","-99.000","-99.000","-99.000","13.600","","8.100",""
"C0AH50","2020-02-17 19:00:00","275.000","74.000","3.100","8.600","0.610","996.800","","0.000","-99.000","-99.000","-99.000","9.600","","8.500",""
"C0Z160","2020-02-17 19:00:00","124.000","335.000","2.000","11.300","0.710","1015.500","","1.000","-99.000","-99.000","-99.000","13.200","","10.600",""
"C0R540","2020-02-17 19:00:00","17.000","47.000","1.700","16.700","0.850","1022.300","","2.000","-99.000","-99.000","-99.000","17.300","","13.400",""
"C0K480","2020-02-17 19:00:00","56.000","1.000","4.600","12.700","0.510","1018.500","","0.000","-99.000","-99.000","-99.000","16.300","","10.300",""
"C0H890","2020-02-17 19:00:00","440.000","256.000","1.000","13.900","0.640","972.300","","1.000","-99.000","-99.000","-99.000","16.300","","11.800",""
"C0S770","2020-02-17 19:00:00","375.000","87.000","1.200","11.800","0.910","983.100","","1.000","-99.000","-99.000","-99.000","13.500","","11.800",""
"C0X230","2020-02-17 19:00:00","29.000","5.000","4.400","13.500","0.500","1023.100","","0.000","-99.000","-99.000","-99.000","16.400","","11.000",""
"C0B010","2020-02-17 19:00:00","38.000","71.000","3.400","11.300","0.580","1023.800","","0.000","-99.000","-99.000","-99.000","11.900","","10.300",""
"C0R490","2020-02-17 19:00:00","49.000","346.000","2.300","16.100","0.790","1017.900","","0.500","-99.000","-99.000","-99.000","16.300","","11.900",""
"C0V440","2020-02-17 19:00:00","27.000","311.000","2.300","16.000","0.590","1020.900","","0.500","-99.000","-99.000","-99.000","17.100","","11.000",""
"C0SA40","2020-02-17 19:00:00","200.000","345.000","0.800","12.700","0.850","1004.800","","0.000","-99.000","-99.000","-99.000","14.900","","12.700",""
"C0Z280","2020-02-17 19:00:00","224.000","307.000","1.100","10.300","0.990","1004.200","","6.000","-99.000","-99.000","-99.000","12.600","","10.300",""
"C0Z070","2020-02-17 19:00:00","247.000","351.000","4.100","9.000","1.000","999.400","","0.500","-99.000","-99.000","-99.000","12.200","","9.000",""
"CM0180","2020-02-17 19:00:00","313.000","146.000","0.300","12.900","1.000","988.400","","7.500","-99.000","-99.000","-99.000","14.600","","10.400",""
"C0T9N0","2020-02-17 19:00:00","261.000","6.000","2.300","10.800","0.980","998.000","","0.000","-99.000","-99.000","-99.000","13.900","","10.800",""
"C0K470","2020-02-17 19:00:00","97.000","311.000","1.000","13.400","0.520","1013.700","","0.500","-99.000","-99.000","-99.000","16.900","","10.200",""
"C0R720","2020-02-17 19:00:00","214.000","6.000","9.600","13.600","0.970","1000.700","","5.500","15.300","11.000","","14.800","","13.400",""
"C0V650","2020-02-17 19:00:00","28.000","15.000","3.300","15.100","0.610","1023.400","","3.000","-99.000","-99.000","-99.000","16.900","","10.900",""
"C0H9C0","2020-02-17 19:00:00","3402.000","307.000","3.400","-2.600","0.940","675.300","","11.000","-99.000","-99.000","-99.000","3.000","","-2.600",""
"C0U780","2020-02-17 19:00:00","15.000","318.000","1.900","11.000","0.500","1029.900","","0.000","-99.000","-99.000","-99.000","12.800","","10.900",""
"C0U760","2020-02-17 19:00:00","22.000","301.000","0.900","10.800","0.510","1029.500","","0.000","8.500","280.000","","13.300","","10.800",""
"C0X290","2020-02-17 19:00:00","10.000","28.000","9.300","14.000","0.550","1023.900","","0.000","-99.000","-99.000","-99.000","15.700","","12.300",""
"C0E830","2020-02-17 19:00:00","37.000","29.000","3.800","11.300","0.460","1021.800","","0.000","13.200","22.000","","13.900","","10.600",""
"C0K330","2020-02-17 19:00:00","38.000","356.000","2.200","12.600","0.500","1020.700","","0.000","-99.000","-99.000","-99.000","16.500","","10.500",""
"C0M660","2020-02-17 19:00:00","40.000","12.000","4.100","13.000","0.490","1021.300","","0.000","-99.000","-99.000","-99.000","15.800","","10.800",""
"C0D580","2020-02-17 19:00:00","120.000","0.000","0.000","9.000","0.680","1014.200","","1.000","-99.000","-99.000","-99.000","13.200","","8.000",""
"C0R640","2020-02-17 19:00:00","21.000","55.000","2.000","17.100","0.800","1022.700","","0.500","-99.000","-99.000","-99.000","17.100","","12.600",""
"C0E810","2020-02-17 19:00:00","53.000","22.000","4.300","9.400","0.610","1021.300","","0.000","-99.000","-99.000","-99.000","13.500","","9.100",""
"C0G830","2020-02-17 19:00:00","27.000","4.000","6.100","11.700","0.540","1020.700","","0.000","-99.000","-99.000","-99.000","15.400","","10.600",""
"C0A550","2020-02-17 19:00:00","422.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0G750","2020-02-17 19:00:00","31.000","333.000","3.800","11.700","0.530","1022.900","","0.000","10.200","7.000","","15.200","","10.600",""
"C0M750","2020-02-17 19:00:00","10.000","20.000","6.900","13.500","0.520","1023.900","","0.000","12.100","21.000","","16.000","","11.900",""
"C0I110","2020-02-17 19:00:00","161.000","32.000","1.900","14.400","0.540","1007.000","","0.500","-99.000","-99.000","-99.000","17.200","","10.700",""
"C0V370","2020-02-17 19:00:00","74.000","7.000","0.500","14.100","0.700","1016.600","","4.500","-99.000","-99.000","-99.000","16.000","","10.000",""
"C0C690","2020-02-17 19:00:00","242.000","86.000","1.900","8.300","0.580","1000.500","","0.000","-99.000","-99.000","-99.000","9.500","","8.100",""
"C0A540","2020-02-17 19:00:00","401.000","0.000","0.000","5.500","0.890","981.600","","1.000","-99.000","-99.000","-99.000","8.600","","5.500",""
"C0SA60","2020-02-17 19:00:00","6.000","340.000","2.100","14.600","0.800","1026.300","","0.500","-99.000","-99.000","-99.000","16.700","","14.000",""
"C0H950","2020-02-17 19:00:00","192.000","264.000","0.600","13.100","0.580","1002.800","","0.000","-99.000","-99.000","-99.000","16.800","","9.500",""
"C0O960","2020-02-17 19:00:00","112.000","350.000","1.600","13.600","0.700","1011.400","","3.500","-99.000","-99.000","-99.000","16.400","","9.700",""
"C0E880","2020-02-17 19:00:00","507.000","64.000","7.000","7.100","0.710","965.300","","0.000","13.100","61.000","","11.300","","6.700",""
"C0AH10","2020-02-17 19:00:00","30.000","108.000","1.500","11.700","0.530","1026.800","","0.000","-99.000","-99.000","-99.000","12.700","","11.700",""
"C0R680","2020-02-17 19:00:00","13.000","43.000","4.000","16.000","0.880","1024.200","","3.000","11.700","52.000","","17.400","","15.900",""
"C0X210","2020-02-17 19:00:00","38.000","13.000","3.400","14.500","0.510","1018.800","","0.000","-99.000","-99.000","-99.000","16.300","","11.300",""
"C0D430","2020-02-17 19:00:00","87.000","76.000","0.400","9.300","0.640","1016.900","","0.000","-99.000","-99.000","-99.000","13.900","","9.100",""
"C0AD30","2020-02-17 19:00:00","20.000","82.000","0.800","11.600","0.520","1025.700","","0.000","-99.000","-99.000","-99.000","12.800","","11.200",""
"C0R240","2020-02-17 19:00:00","87.000","0.000","0.100","15.100","0.930","1013.600","","4.000","-99.000","-99.000","-99.000","16.700","","12.900",""
"C0AI30","2020-02-17 19:00:00","26.000","58.000","2.900","11.500","0.560","1028.300","","0.000","-99.000","-99.000","-99.000","12.400","","11.200",""
"C0U960","2020-02-17 19:00:00","1885.000","3.000","9.200","-0.100","0.240","818.500","","0.000","14.500","1.000","","5.400","","-1.200",""
"C0T9E0","2020-02-17 19:00:00","415.000","8.000","2.000","8.600","0.790","980.800","","2.000","-99.000","-99.000","-99.000","10.300","","8.000",""
"C0D550","2020-02-17 19:00:00","1956.000","0.000","0.000","1.700","0.310","815.700","","2.500","-99.000","-99.000","-99.000","9.600","","0.800",""
"C0C630","2020-02-17 19:00:00","209.000","68.000","3.300","8.500","0.620","1004.900","","0.000","-99.000","-99.000","-99.000","10.700","","8.400",""
"C0V260","2020-02-17 19:00:00","126.000","182.000","1.200","14.700","0.910","1009.300","","6.500","-99.000","-99.000","-99.000","15.800","","11.300",""
"C0H990","2020-02-17 19:00:00","3076.000","203.000","4.500","-0.800","0.990","706.100","","2.000","9.900","208.000","","4.000","","-1.000",""
"C0F9K0","2020-02-17 19:00:00","30.000","27.000","4.900","10.900","0.500","1021.100","","0.000","12.500","20.000","","13.400","","10.300",""
"C0AH90","2020-02-17 19:00:00","660.000","0.000","0.000","1.300","0.970","956.000","","0.000","-99.000","-99.000","-99.000","7.000","","1.300",""
"C0W150","2020-02-17 19:00:00","42.000","61.000","6.600","11.400","0.620","1024.000","","0.000","12.400","99.000","","14.000","","9.000",""
"C0F000","2020-02-17 19:00:00","273.000","23.000","4.000","9.500","0.530","990.200","","0.000","9.400","40.000","","13.200","","8.200",""
"C0K410","2020-02-17 19:00:00","20.000","18.000","5.200","12.800","0.500","1022.200","","0.000","11.200","18.000","","15.600","","10.900",""
"C0R140","2020-02-17 19:00:00","740.000","338.000","1.200","10.600","1.000","941.000","","4.000","-99.000","-99.000","-99.000","14.000","","9.400",""
"C0V800","2020-02-17 19:00:00","256.000","0.000","0.200","16.400","0.970","992.400","","10.500","-99.000","-99.000","-99.000","17.900","","13.700",""
"C0S830","2020-02-17 19:00:00","288.000","28.000","2.600","10.800","0.920","996.300","","0.500","-99.000","-99.000","-99.000","13.500","","10.600",""
"C0S920","2020-02-17 19:00:00","98.000","143.000","1.700","14.800","0.760","1010.700","","0.000","-99.000","-99.000","-99.000","17.400","","14.700",""
"C0V640","2020-02-17 19:00:00","35.000","3.000","3.800","15.700","0.620","1020.800","","1.500","-99.000","-99.000","-99.000","16.700","","11.300",""
"C0AH80","2020-02-17 19:00:00","68.000","0.000","0.000","8.400","0.780","1021.800","","0.000","-99.000","-99.000","-99.000","11.100","","8.400",""
"C0K250","2020-02-17 19:00:00","12.000","21.000","4.000","12.200","0.580","1024.400","","0.000","-99.000","-99.000","-99.000","16.300","","10.800",""
"C0R840","2020-02-17 19:00:00","536.000","48.000","8.500","11.200","-99.000","962.800","","3.500","-99.000","-99.000","-99.000","12.700","","11.200",""
"C0I410","2020-02-17 19:00:00","180.000","7.000","1.800","13.100","0.490","1003.600","","0.000","-99.000","-99.000","-99.000","16.800","","9.800",""
"C0M410","2020-02-17 19:00:00","245.000","345.000","1.300","12.800","0.900","991.700","","1.500","-99.000","-99.000","-99.000","15.300","","11.000",""
"C0F9Z0","2020-02-17 19:00:00","3193.000","294.000","4.700","1.000","0.730","696.100","","3.500","14.900","296.000","","4.200","","0.600",""
"C0G810","2020-02-17 19:00:00","26.000","353.000","2.400","12.700","0.540","1022.000","","0.000","-99.000","-99.000","-99.000","17.000","","11.000",""
"C0U650","2020-02-17 19:00:00","442.000","302.000","2.200","6.300","0.790","979.000","","0.000","-99.000","-99.000","-99.000","8.900","","6.300",""
"C0D660","2020-02-17 19:00:00","65.000","69.000","3.700","10.400","0.560","1021.200","","0.000","9.300","53.000","","12.100","","10.200",""
"C0E540","2020-02-17 19:00:00","32.000","42.000","4.600","10.500","0.550","1024.000","","0.000","9.900","33.000","","13.700","","10.200",""
"C0W170","2020-02-17 19:00:00","42.000","44.000","2.700","8.600","0.460","1024.700","","0.000","-99.000","-99.000","-99.000","9.700","","7.300",""
"C0Z150","2020-02-17 19:00:00","27.000","10.000","4.100","13.400","0.550","1026.300","","0.000","-99.000","-99.000","-99.000","13.700","","12.500",""
"C0S840","2020-02-17 19:00:00","22.000","21.000","2.100","15.200","0.860","1026.500","","3.000","8.500","45.000","","16.400","","14.600",""
"C0H9A0","2020-02-17 19:00:00","1595.000","132.000","0.300","7.900","0.980","850.900","","5.000","-99.000","-99.000","-99.000","15.000","","7.400",""
"C0Z300","2020-02-17 19:00:00","182.000","10.000","3.600","10.900","0.990","1008.400","","0.500","-99.000","-99.000","-99.000","12.900","","10.900",""
"C0G730","2020-02-17 19:00:00","27.000","16.000","6.000","11.500","0.520","1023.300","","0.000","11.400","5.000","","15.000","","10.400",""
"C0V730","2020-02-17 19:00:00","33.000","357.000","2.500","16.800","0.700","1021.200","","1.000","-99.000","-99.000","-99.000","17.400","","11.800",""
"C0SA00","2020-02-17 19:00:00","466.000","0.000","0.000","11.300","0.950","972.300","","3.000","-99.000","-99.000","-99.000","13.600","","11.300",""
"C0S900","2020-02-17 19:00:00","27.000","42.000","4.100","16.400","0.760","1023.700","","16.000","12.700","112.000","","17.800","","16.300",""
"C0C480","2020-02-17 19:00:00","105.000","112.000","0.400","10.500","0.550","1017.500","","0.000","-99.000","-99.000","-99.000","14.100","","9.800",""
"C0V720","2020-02-17 19:00:00","15.000","52.000","1.100","17.600","0.730","1022.800","","0.000","-99.000","-99.000","-99.000","18.000","","13.400",""
"C0UA60","2020-02-17 19:00:00","566.000","359.000","4.400","5.100","0.820","961.600","","0.000","-99.000","-99.000","-99.000","10.600","","5.100",""
"C0A980","2020-02-17 19:00:00","11.000","112.000","1.000","10.600","0.520","1030.200","","0.000","-99.000","-99.000","-99.000","12.700","","10.600",""
"C0C670","2020-02-17 19:00:00","250.000","52.000","3.300","8.100","0.620","1000.000","","0.000","-99.000","-99.000","-99.000","10.200","","7.800",""
"C0K550","2020-02-17 19:00:00","15.000","5.000","3.400","13.200","0.530","1024.100","","0.000","9.600","16.000","","16.100","","11.600",""
